day,date,base_region_1,base_region_2,base_region_3,base_region_4,base_state,now_region_1,now_region_2,now_region_3,now_region_4,now_state,now_1_p,now_2_p,now_3_p,now_4_p,now_5_p
Tue,2022-02-22,13553.0,8858.0,14829.0,14285.0,13458.7191635014,12752.0,8781.0,12823.0,12282.0,12092.0,-0.05910130598391505,-0.008692707157371915,-0.1352754737338998,-0.1402170108505425,-0.101548977053314
Wed,2022-02-23,13821.7,8982.0,15251.6,14698.2,13802.5809780063,13294.0,8615.0,12810.0,12706.0,12551.0,-0.03817909519089557,-0.04085949677132039,-0.16008812190196442,-0.13554040630825548,-0.09067731462692585
Thu,2022-02-24,14326.2,9512.1,15748.0,14858.8,14253.5051457886,13349.0,9225.0,13206.0,12499.0,12486.0,-0.06821069090198384,-0.030182609518402903,-0.16141732283464572,-0.1588149783293401,-0.12400494669276729
Fri,2022-02-25,15132.8,9992.45,16189.8,16040.2,14865.7978119787,14549.0,9562.0,14893.0,14662.0,13964.0,-0.038578452104038874,-0.043077523530265394,-0.08009981593348892,-0.0859216219249137,-0.060662590961114926
Sat,2022-02-26,12077.4,8300.0,13850.2,13106.8,12440.696586242,11821.0,8026.0,12726.0,11531.0,11619.0,-0.02122973487671187,-0.03301204819277104,-0.08116850298190648,-0.12022766808069085,-0.06604908178137736
Sun,2022-02-27,10770.0,7558.0,11669.0,10920.0,10675.0,10704.0,7331.0,10724.0,10071.0,10078.0,-0.006128133704735417,-0.030034400635088665,-0.08098380323935217,-0.0777472527472527,-0.05592505854800933
Mon,2022-02-28,13317.0,8643.0,14685.0,13897.0,13254.1649802445,13225.0,8762.0,13822.0,13546.0,12891.0,-0.006908462867012077,0.013768367465000653,-0.058767449778685754,-0.025257249766136525,-0.027400064869103624
Tue,2022-03-01,13802.0,8835.0,15249.0,14879.0,13800.3913593982,13535.0,8937.0,14181.0,14036.0,13236.0,-0.01934502246051295,0.011544991511035718,-0.0700373795002951,-0.0566570334027825,-0.040896764787314854
Wed,2022-03-02,14030.0,9031.0,15377.0,14846.0,13932.3381214999,13754.0,8940.0,13969.0,14211.0,13211.0,-0.01967213114754096,-0.010076403499058806,-0.09156532483579372,-0.0427724639633571,-0.0517743766487232
Thu,2022-03-03,14569.0,9397.0,15647.0,15067.0,14254.5869408803,14171.0,9126.0,14281.0,14302.0,13493.0,-0.027318278536618834,-0.028838991167393857,-0.08730108007924842,-0.05077321298201365,-0.053427499796305344
Fri,2022-03-04,15412.0,10142.0,16254.0,15978.0,14962.0364580384,15220.0,9795.0,14698.0,15008.0,14112.0,-0.012457825071372941,-0.034214158943009276,-0.09573028177679344,-0.0607084741519589,-0.056812885092370924
Sat,2022-03-05,12588.0,8411.0,13671.0,13547.0,12516.1846814151,12655.0,8284.0,12805.0,12736.0,12083.0,0.005322529393072761,-0.015099274759243886,-0.06334576841489281,-0.0598656529120839,-0.0346099624159687
Sun,2022-03-06,10923.0,7396.0,11751.0,11021.0,10713.611348925,11010.0,7313.0,10594.0,10574.0,10169.0,0.00796484482285087,-0.011222282314764742,-0.09845970555697392,-0.040558932946193615,-0.05083359207160765
Mon,2022-03-07,13844.0,8772.0,14786.0,13299.0,13332.7699358958,12867.0,8226.0,13005.0,12981.0,12257.0,-0.07057208899162093,-0.06224350205198359,-0.12045177870959012,-0.023911572298669026,-0.08068615457013972
Tue,2022-03-08,14010.0,9061.0,15214.0,14300.0,13771.3869561535,13671.0,8656.0,14006.0,13487.0,13047.0,-0.024197002141327584,-0.04469705330537466,-0.07940055212304453,-0.05685314685314691,-0.05260087153602344
Wed,2022-03-09,14458.0,9143.0,15425.0,14064.0,13937.4906372099,13736.0,8745.0,14194.0,14158.0,13296.0,-0.049937750726241514,-0.04353056983484638,-0.07980551053484608,0.006683731513082991,-0.04602626497895301
Thu,2022-03-10,14584.6666666667,9615.66666666667,15989.0,14894.0,14412.0,14368.0,9293.0,14603.0,14469.0,13742.0,-0.014855784613980405,-0.03355634901376259,-0.08668459565951592,-0.028534980529072107,-0.046489036913683
Fri,2022-03-11,15141.5,9916.0,16403.5,15463.0,14865.0,15358.0,10036.0,14929.0,13767.0,14057.0,0.014298451276293589,0.012101653892698572,-0.08988935288200683,-0.10968117441634873,-0.05435586949209548
Sat,2022-03-12,12580.0,8948.0,13694.0,13128.0,12547.0,8401.0,8284.0,10212.0,10329.0,9618.0,-0.33219395866454693,-0.07420652659812244,-0.254271943917044,-0.21320840950639852,-0.23344225711325417
Sun,2022-03-13,10994.0,7546.0,11675.0,10870.0,10666.0,10341.0,7380.0,10621.0,10460.0,10039.0,-0.059396034200473014,-0.02199840975351175,-0.09027837259100646,-0.03771849126034954,-0.058784924057753596
Mon,2022-03-14,13682.5,8694.0,14586.0,13682.5,13213.0,13189.0,8797.0,13433.0,13088.0,12603.0,-0.036067970034715846,0.011847250977685686,-0.07904840257781431,-0.04344966197697786,-0.04616665405282672
Tue,2022-03-15,13970.4851547001,9005.12107062585,15137.471211451,14660.0,13784.1170696116,13489.0,8943.0,13913.0,12934.0,12885.0,-0.034464454839502334,-0.006898415927853008,-0.08089007697168915,-0.11773533424283766,-0.06522848471693476
Wed,2022-03-16,14365.3511562161,9230.98011438581,15350.7604552317,14596.0,13978.2691511255,13408.0,8883.0,13974.0,13867.0,13071.0,-0.06664307372687095,-0.037696984510182996,-0.08968679169001603,-0.04994519046314061,-0.06490568619881298
Thu,2022-03-17,14475.6195874905,9574.81017653825,15657.0478526988,14989.0,14271.7931272925,14187.0,9306.0,13758.0,13908.0,13187.0,-0.01993832358926584,-0.028074726452220755,-0.12129028860133828,-0.07211955433984918,-0.07600958881740016
Fri,2022-03-18,15333.0,10493.0,16903.0,15797.0,15289.0,14651.0,9594.0,14929.0,14182.0,13935.0,-0.04447922780930025,-0.0856761650624226,-0.11678400283973256,-0.10223460150661523,-0.08856040290404865
Sat,2022-03-19,12614.0,9302.0,14846.0,13480.0,13206.0,12553.0,8948.0,13485.0,12623.0,12467.0,-0.00483589662280004,-0.03805633197161906,-0.09167452512461272,-0.06357566765578637,-0.05595941238830837
Sun,2022-03-20,11321.0,7817.0,12288.0,11029.0,11095.0,11811.0,7744.0,11476.0,11024.0,10887.0,0.04328239554809654,-0.009338620954330357,-0.06608072916666663,-0.00045335025840964605,-0.01874718341595316
Mon,2022-03-21,13586.3333333333,8669.0,15112.6666666667,14098.6666666667,13522.0,13760.0,8638.0,13625.0,13447.0,12862.0,0.012782452955178103,-0.003575960318375815,-0.09843839604746774,-0.04622186495177083,-0.04880934772962575
Tue,2022-03-22,14338.0,9266.0,15619.0,14456.0,14060.0,13899.0,8759.0,13729.0,12344.0,12731.0,-0.03061793834565485,-0.0547161666306929,-0.12100646648312952,-0.14609850581073602,-0.09452347083926027
Wed,2022-03-23,14700.0,9478.0,15775.0,14862.0,14323.0,13771.0,8757.0,14497.0,14533.0,13516.0,-0.06319727891156468,-0.0760709010339734,-0.0810142630744849,-0.022136993675144656,-0.056342944913775006
Thu,2022-03-24,15388.0,9880.0,16234.0,15012.0,14764.0,14773.0,9405.0,14750.0,14749.0,13946.0,-0.03996620743436441,-0.04807692307692313,-0.0914130836515954,-0.01751931787903016,-0.055405039284746715
Fri,2022-03-25,16487.0,10863.0,17460.0,15799.0,15831.0,15476.0,10109.0,15788.0,15405.0,14800.0,-0.061321040820040085,-0.06940992359385068,-0.09576174112256586,-0.024938287233369216,-0.06512538689912195
Sat,2022-03-26,13769.0,9537.0,14799.0,12193.0,13190.0,13241.0,8881.0,14035.0,13139.0,12930.0,-0.03834701140242569,-0.06878473314459477,-0.051625109804716574,0.07758549987697849,-0.019711902956785488
Sun,2022-03-27,11858.0,8145.0,12870.0,11054.0,11512.0,11491.0,7562.0,11669.0,10910.0,10859.0,-0.03094956991060882,-0.07157765500306934,-0.09331779331779333,-0.013026958567034508,-0.056723419041000644
Mon,2022-03-28,13866.0,8738.0,15598.0,14186.0,13813.2555216754,13724.0,8736.0,13822.0,13759.0,13024.0,-0.010240876965238677,-0.0002288853284504455,-0.11386075137838181,-0.03010009868884811,-0.05713754592007092
Tue,2022-03-29,14264.0,8780.0,15629.0,14469.0,13974.0,13827.0,8843.0,14293.0,14194.0,13379.0,-0.030636567582725704,0.007175398633257446,-0.08548211657815596,-0.019006151081622735,-0.04257907542579076
Wed,2022-03-30,14630.3351517218,8857.84765625,15727.3543468599,14740.5645295587,14166.6210920742,14324.0,9003.0,13713.0,12274.0,12821.0,-0.02093835503732444,0.016386863872916324,-0.1280796695002986,-0.16733175480576679,-0.09498532383470282
Thu,2022-03-31,15645.0,9828.0,16218.0,13900.0,14534.0,14670.0,9322.0,15058.0,14552.0,14039.0,-0.06232023010546506,-0.05148555148555145,-0.0715254655321248,0.046906474820143984,-0.03405807073070044
Fri,2022-04-01,16487.0,10863.0,17460.0,15799.0,15831.0,15817.0,10234.0,16103.0,15407.0,15040.0,-0.04063807848607992,-0.05790297339593109,-0.07772050400916375,-0.024811696942844463,-0.04996525803802665
Sat,2022-04-02,13769.0,9537.0,14799.0,12193.0,13190.0,13465.0,9167.0,14054.0,13139.0,13034.0,-0.02207858232260873,-0.038796267169969645,-0.05034123927292389,0.07758549987697849,-0.011827141774071293
Sun,2022-04-03,11858.0,8145.0,12870.0,11054.0,11512.0,11955.0,7937.0,11757.0,10843.0,11032.0,0.0081801315567549,-0.025537139349294025,-0.08648018648018652,-0.01908811290030754,-0.04169562195969423
Mon,2022-04-04,13222.0,8419.0,14404.0,13585.0,13013.0,13702.0,8889.0,14188.0,13382.0,13147.0,0.03630313114506123,0.05582610761373075,-0.014995834490419302,-0.014942951785057002,0.01029739491277959
Tue,2022-04-05,14039.0,8890.0,15576.0,14246.0,13884.0,13732.0,8062.0,14054.0,13532.0,13002.0,-0.02186765439133842,-0.09313835770528689,-0.09771443246019518,-0.05011933174224348,-0.06352636127917022
Wed,2022-04-06,14289.0,9122.0,15574.0,14685.6666666667,14030.6570173231,13762.0,8506.0,14212.0,13997.0,13243.0,-0.03688151725103228,-0.06752905064678794,-0.08745344805444977,-0.0468937966724946,-0.05613828463988613
Thu,2022-04-07,14969.0,9448.0,15756.0,14785.0,14323.0,14673.0,9681.0,14872.0,14559.0,13995.0,-0.019774200013360943,0.02466130397967814,-0.05610561056105612,-0.015285762597226915,-0.022900230398659516
Fri,2022-04-08,15646.0,9973.0,16371.0,15560.0,14973.0,15064.0,9872.0,15647.0,15058.0,14559.0,-0.03719800588009714,-0.010127343828336466,-0.04422454339991444,-0.03226221079691516,-0.027649769585253448
Sat,2022-04-09,12420.2,8728.2,13595.6,12682.2,12358.4,12471.0,8559.0,13848.0,12618.0,12563.0,0.00409011127034975,-0.019385440296968537,0.01856482979787577,-0.005062213180678454,0.016555541170378163
Sun,2022-04-10,11363.0,7700.25,11940.5,10988.0,10931.1,11578.0,7715.0,11659.0,10831.0,10884.0,0.01892105957933654,0.0019155222233044888,-0.0235752271680415,-0.014288314524936285,-0.004308806981914048
Mon,2022-04-11,14098.0,8992.0,15258.0,13957.0,13709.0,13590.0,8489.0,13512.0,13143.0,12698.0,-0.03603347992623063,-0.055938612099644125,-0.11443177349587097,-0.05832198896611018,-0.07374717338974401
Tue,2022-04-12,14218.0,9070.0,15670.0,14512.0,14042.0,13209.0,8661.0,13707.0,13805.0,12875.0,-0.07096638064425376,-0.04509371554575525,-0.1252712188895979,-0.04871830209481809,-0.08310781939894607
Wed,2022-04-13,14511.0,9162.0,15783.0,14677.0,14188.0,13954.0,8878.0,13930.0,12201.0,12834.0,-0.038384673695816995,-0.030997598777559476,-0.11740480263574737,-0.16869932547523336,-0.09543276007893997
Thu,2022-04-14,15085.0,9430.5,15870.0,14889.375,14439.0,14717.0,9425.0,15480.0,14718.0,14286.0,-0.024395094464700007,-0.0005832140395525265,-0.02457466918714557,-0.011509885404860865,-0.010596301682942011
Fri,2022-04-15,15817.3,10118.8,16331.5,15667.0,15024.3,14331.0,9234.0,15197.0,14026.0,13913.0,-0.09396673262819821,-0.08744119856109411,-0.06946698098766191,-0.10474245228824919,-0.07396684038524248
Sat,2022-04-16,12667.625,8780.0,14090.375,12638.875,12676.0,11521.0,7500.0,12653.0,11456.0,11447.0,-0.09051617805231837,-0.14578587699316625,-0.10201112461520723,-0.09359021273649748,-0.09695487535500158
Sun,2022-04-17,11347.75,7646.3125,11794.125,10918.0,10834.0,10410.0,6787.0,10599.0,9651.0,9810.0,-0.0826375272631138,-0.11238260272516987,-0.10133223108963152,-0.11604689503572085,-0.0945172604762784
Mon,2022-04-18,14421.0,9104.0,15212.0,13916.0,13763.0,13537.0,8897.0,14167.0,13597.0,13149.0,-0.061299493793772974,-0.022737258347978906,-0.06869576650013143,-0.022923253808565636,-0.04461236648986411
Tue,2022-04-19,14240.0,8916.0,15450.0,14246.0,13858.0,13913.0,8896.0,14601.0,14314.0,13568.0,-0.022963483146067443,-0.0022431583669807464,-0.05495145631067966,0.004773269689737569,-0.02092654062635302
Wed,2022-04-20,14398.0,9164.0,15590.0,14455.0,14024.0,14348.0,9057.0,14759.0,14057.0,13687.0,-0.0034727045422975333,-0.011676123963334839,-0.05330339961513786,-0.027533725354548566,-0.024030233884768992
Thu,2022-04-21,14994.6666666667,9522.0,15884.3333333333,14644.6666666667,14370.6666666667,14647.0,9416.0,14939.0,14043.0,13872.0,-0.02318602169660544,-0.0111321151018694,-0.059513566826850495,-0.04108435380343467,-0.034700315457415476
Fri,2022-04-22,15745.0,10169.0,16439.0,15499.0,15044.0,15369.0,9700.0,15633.0,15107.0,14598.0,-0.023880597014925398,-0.04612056249385388,-0.049029746334935176,-0.02529195431963349,-0.029646370646104758
Sat,2022-04-23,12533.0,8429.0,13935.0,12411.0,12413.0,12639.0,8465.0,13364.0,12480.0,12335.0,0.008457671746588957,0.004270969272748948,-0.040975959813419394,0.005559584239787307,-0.006283734794167439
Sun,2022-04-24,11555.0,7656.0,12432.0,10719.0,11096.0,11703.0,7601.0,11588.0,10693.0,10829.0,0.012808308091735165,-0.007183908045977017,-0.06788931788931785,-0.0024255994029294126,-0.024062725306416732
Mon,2022-04-25,13909.0,8865.0,15121.0,13975.0,13599.0,13476.0,8631.0,13505.0,12795.0,12631.0,-0.031130922424329577,-0.02639593908629445,-0.10687123867469084,-0.08443649373881934,-0.07118170453709827
Tue,2022-04-26,14040.0,9040.0,15544.0,14351.0,13905.0,13200.0,8791.0,14555.0,14287.0,13403.0,-0.05982905982905984,-0.027544247787610665,-0.06362583633556351,-0.004459619538708104,-0.03610212153901471
Wed,2022-04-27,14416.0,9243.0,15640.0,14442.0,14076.0,13837.0,9031.0,14827.0,14346.0,13692.0,-0.04016370699223082,-0.022936276100833042,-0.05198209718670077,-0.006647278770253395,-0.027280477408354598
Thu,2022-04-28,14927.0,9514.0,16009.0,14891.0,14469.0,14094.0,9387.0,15093.0,14579.0,13962.0,-0.05580491726401826,-0.013348749211688049,-0.0572178149790743,-0.02095225303874826,-0.035040431266846306
Fri,2022-04-29,15862.0,10035.0,16526.0,15879.0,15163.0,15074.0,9776.0,15593.0,15224.0,14556.0,-0.04967847686294291,-0.025809666168410517,-0.05645649279922549,-0.04124944895774296,-0.04003165600474845
Sat,2022-04-30,12446.8,8424.0,14004.8,12740.6,12552.1,12267.0,8372.0,13155.0,12478.0,12145.0,-0.014445479962721275,-0.006172839506172867,-0.06067919570432989,-0.02061127419430797,-0.03243282000621417
Sun,2022-05-01,11188.0,7527.0,12406.0,10733.8,11078.7,10698.0,7488.0,11413.0,10996.0,10618.0,-0.043796925277082566,-0.005181347150259086,-0.08004191520232151,0.02442750936294713,-0.04158430140720493
Mon,2022-05-02,14106.0,8947.0,15236.0,14450.0,13802.0,13439.0,8714.0,13933.0,13410.0,12958.0,-0.047284843329079784,-0.02604224879847994,-0.08552113415594642,-0.07197231833910034,-0.061150557890160884
Tue,2022-05-03,14301.0,9002.0,15315.0,14509.0,13913.0,13505.0,9017.0,14335.0,13984.0,13329.0,-0.05566044332564157,0.0016662963785825102,-0.06398955272608553,-0.03618443724584741,-0.04197513117228491
Wed,2022-05-04,14527.0,9187.0,15657.0,14533.0,14136.0,13725.0,8987.0,14791.0,14341.0,13656.0,-0.055207544572175915,-0.02176989223903336,-0.05531072363798939,-0.01321131218605931,-0.03395585738539897
Thu,2022-05-05,15108.0,9542.5,16095.0,15068.5,14603.0902949665,14397.0,9487.0,14756.0,14161.0,13794.0,-0.04706115965051627,-0.005816085931359738,-0.08319353836595211,-0.060224972625012474,-0.055405416156700915
Fri,2022-05-06,15858.0,10001.0,16503.0,15565.0,15089.0,14190.0,9755.0,15240.0,15229.0,14257.0,-0.10518350359440032,-0.02459754024597538,-0.07653153972005089,-0.021586893671699303,-0.055139505600106054
Sat,2022-05-07,12411.5,8418.0,14028.0,12834.5,12527.5,12398.0,8397.0,13282.0,13245.0,12382.0,-0.0010877009225315204,-0.0024946543121882048,-0.0531793555745651,0.03198410534107299,-0.011614448213929318
Sun,2022-05-08,11063.5,7458.5,12220.25,11021.0,10951.25,11383.0,7832.0,11649.0,11477.0,10987.0,0.02887874542414237,0.050077093249312865,-0.0467461794971461,0.041375555757190874,0.003264467526538084
Mon,2022-05-09,14031.0,9088.0,15368.0,14211.0,13809.0,13427.0,8829.0,14266.0,13493.0,13145.0,-0.04304753759532465,-0.028499119718309873,-0.07170744403956275,-0.050524241784533075,-0.04808458251864722
Tue,2022-05-10,14123.0,9109.0,15594.0,14716.0,14042.0,13569.0,9019.0,14473.0,14026.0,13418.0,-0.039226793174254815,-0.009880338127126964,-0.07188662306015137,-0.046887741234030944,-0.04443811422874233
Wed,2022-05-11,14551.0,9165.0,15681.0,14894.0,14203.0,13816.0,8932.0,14558.0,14320.0,13541.0,-0.05051199230293446,-0.025422804146208455,-0.07161533065493275,-0.03853900899691154,-0.04660987115398152
Thu,2022-05-12,14936.0,9571.0,16181.0,15246.0,14635.0,14141.0,9259.0,14747.0,14391.0,13755.0,-0.05322710230316019,-0.03259847455856235,-0.08862245843890981,-0.05608028335301063,-0.06012982576016401
Fri,2022-05-13,15783.0,10022.0,16639.0,16205.0,15283.0,14312.0,9656.0,15386.0,14354.0,14134.0,-0.09320154596717989,-0.036519656755138685,-0.07530500631047543,-0.11422400493674789,-0.0751815742982399
Sat,2022-05-14,12290.0,8407.0,14121.0,13258.0,12642.0,12305.0,7960.0,12730.0,12617.0,11927.0,0.0012205044751831817,-0.053169977399785906,-0.09850577154592455,-0.04834816714436563,-0.0565575067236197
Sun,2022-05-15,11316.0,7608.0,12213.0,10740.0,10956.0,11252.0,7570.0,11002.0,10673.0,10475.0,-0.005655708731000408,-0.004994742376445815,-0.09915663637107996,-0.006238361266294179,-0.04390288426433009
Mon,2022-05-16,13974.0,8932.0,15309.0,14189.0,13753.0,13447.0,8688.0,14139.0,13579.0,13093.0,-0.03771289537712896,-0.027317510076130813,-0.07642563198118757,-0.042991049404468296,-0.047989529557187494
Tue,2022-05-17,14137.0,9022.0,15629.0,14345.0,13974.0,13534.0,8824.0,14457.0,14033.0,13372.0,-0.042654028436018954,-0.02194635335845707,-0.07498880286646614,-0.021749738584872724,-0.04308000572491766
Wed,2022-05-18,14391.0,9062.0,15868.0,14568.0,14174.0,13859.0,8974.0,14819.0,14285.0,13678.0,-0.03696754916267109,-0.009710880600309002,-0.06610789009326945,-0.01942613948380012,-0.03499365034570345
Thu,2022-05-19,15287.0,9725.0,16356.0,15165.0,14801.0,14255.0,9232.0,14940.0,14475.0,13873.0,-0.06750834041996467,-0.05069408740359893,-0.08657373440939109,-0.04549950544015824,-0.06269846631984322
Fri,2022-05-20,15468.0,9887.0,16429.0,15354.0,14951.0,14404.0,9732.0,15484.0,15030.0,14344.0,-0.06878717351952413,-0.015677151815515322,-0.05752023860247124,-0.021101992966002348,-0.04059929101732329
Sat,2022-05-21,12361.5,8453.0,14116.5,13019.5,12597.5,12007.0,8381.0,12903.0,12017.0,11907.0,-0.028677749464061764,-0.008517686028628901,-0.08596323451280419,-0.0769998847882023,-0.054812462790236105
Sun,2022-05-22,11169.5,7555.0,12242.0,10745.0,10926.0,11000.0,7363.0,11137.0,10261.0,10373.0,-0.015175254040019737,-0.025413633355393817,-0.09026302891684368,-0.04504420660772457,-0.05061321618158521
Mon,2022-05-23,14024.5,8931.0,15334.0,14057.0,13738.0,12428.0,8184.0,14132.0,13497.0,12827.0,-0.11383650040999682,-0.08364124958011421,-0.07838789617842701,-0.03983780322970765,-0.06631241811035082
Tue,2022-05-24,14171.0,8986.0,15624.5,14147.0,13915.0,13501.0,9006.0,14390.0,13823.0,13314.0,-0.04727965563474701,0.0022256843979524543,-0.0790105283369068,-0.02290238213048701,-0.043190801293568115
Wed,2022-05-25,14259.0,9068.0,15601.0,14193.0,13889.0,13792.0,8988.0,14404.0,13688.0,13346.0,-0.032751244827827986,-0.008822232024702226,-0.07672585090699313,-0.03558092017191572,-0.039095687234502075
Thu,2022-05-26,14794.0,9425.0,15925.0,14531.0,14317.0,13879.0,9104.0,14570.0,14522.0,13610.0,-0.06184939840475867,-0.03405835543766578,-0.08508634222919942,-0.0006193654944600668,-0.04938185374030868
Fri,2022-05-27,15468.0,9887.0,16429.0,15354.0,14951.0,14822.0,9928.0,15395.0,15286.0,14417.0,-0.041763641065425405,0.004146859512491163,-0.06293748858725423,-0.0044288133385437245,-0.035716674469935095
Sat,2022-05-28,12221.6666666667,8177.66666666667,13435.0,12750.3333333333,12171.6666666667,11714.0,8279.0,12710.0,12434.0,11758.0,-0.04153825173871806,0.012391472710226559,-0.05396352809825089,-0.024809808893882512,-0.033986033137069604
Sun,2022-05-29,10195.0,7043.0,11830.0,10830.0,10515.0,9982.0,7124.0,10918.0,10661.0,10081.0,-0.020892594409024023,0.01150078091722273,-0.07709213863060016,-0.015604801477377639,-0.041274369947693734
Mon,2022-05-30,10834.0,7120.0,11303.0,10087.0,10259.0,10611.0,7258.0,10372.0,9880.0,9811.0,-0.02058334871700207,0.01938202247191012,-0.08236751304963286,-0.02052146326955484,-0.04366897358416999
Tue,2022-05-31,14205.0,8950.0,15620.0,13949.0,13856.0,13414.0,8475.0,13334.0,13291.0,12504.0,-0.05568461809222103,-0.05307262569832405,-0.14635083226632517,-0.047171840275288535,-0.0975750577367206
Wed,2022-06-01,14245.0,9197.75,15735.0,14406.0,14118.7107973198,13764.0,9043.0,13935.0,13671.0,13034.0,-0.03376623376623378,-0.01682476692669399,-0.11439466158245948,-0.05102040816326525,-0.07682789263774092
Thu,2022-06-02,14896.0,9500.0,15908.0,14837.5,14429.9422001138,13246.0,8899.0,14300.0,13893.0,13197.0,-0.11076799140708915,-0.0632631578947368,-0.10108121699773698,-0.06365627632687443,-0.0854433221571792
Fri,2022-06-03,15726.5,10189.5,16733.5,15667.0,15205.0,14436.0,9684.0,15191.0,14660.0,14037.0,-0.08205894509267797,-0.04960989253643455,-0.09218035676935488,-0.06427522818663434,-0.07681683656691873
Sat,2022-06-04,12531.0,8602.0,14126.6666666667,12767.3333333333,12587.3333333333,12146.0,8405.0,12475.0,12410.0,11747.0,-0.030723804963690093,-0.022901650778888616,-0.11691835771590586,-0.027988094616466563,-0.06676023515703366
Sun,2022-06-05,11220.0,7659.66666666667,12327.6666666667,10659.6666666667,10957.6666666667,10922.0,7446.0,10772.0,10512.0,10205.0,-0.02655971479500896,-0.0278950345968062,-0.1261931157558902,-0.013852840926861343,-0.06868858941989153
Mon,2022-06-06,13875.0,8909.0,15560.0,13901.0,13735.0,13132.0,8620.0,13598.0,12839.0,12560.0,-0.0535495495495496,-0.032439106521495065,-0.1260925449871465,-0.07639738148334652,-0.08554787040407719
Tue,2022-06-07,14338.0,9282.0,15750.0,14395.0,14095.0,12928.0,8170.0,13871.0,13401.0,12749.0,-0.09834007532431299,-0.11980176686059041,-0.11930158730158735,-0.06905175408127817,-0.09549485633203258
Wed,2022-06-08,14633.0,9495.0,15959.0,14566.0,14321.0,13214.0,8801.0,14432.0,13473.0,13191.0,-0.09697259618670129,-0.07309110057925228,-0.09568268688514314,-0.07503775916517919,-0.07890510439215137
Thu,2022-06-09,14975.0,9789.0,16222.0,14944.0,14628.0,14178.0,9295.0,14947.0,14267.0,13845.0,-0.05322203672787984,-0.050464807436918946,-0.0785969670817408,-0.04530246252676662,-0.053527481542247735
Fri,2022-06-10,15847.0,10229.0,16734.0,15691.0,15240.0,14542.0,9649.0,15493.0,14480.0,14269.0,-0.08234997160345803,-0.056701534851891666,-0.07416039201625435,-0.07717800012746157,-0.06371391076115485
Sat,2022-06-11,12820.0,8798.0,14202.0,12874.0,12746.0,12178.0,8382.0,13256.0,12316.0,12168.0,-0.05007800312012478,-0.04728347351670836,-0.06661033657231374,-0.043343172285225995,-0.04534756001882945
Sun,2022-06-12,11413.0,7778.0,12366.0,10957.0,11109.0,10836.0,7424.0,11325.0,10441.0,10498.0,-0.05055638307193555,-0.04551298534327586,-0.08418243571081996,-0.04709318244044902,-0.05500045008551624
Mon,2022-06-13,14380.0,9165.0,15297.0,13768.0,13754.0,13286.0,8597.0,13753.0,13159.0,12801.0,-0.07607788595271214,-0.061974904528096064,-0.10093482382166441,-0.044233004067402715,-0.06928893412825365
Tue,2022-06-14,14311.25,9057.0,15660.25,14229.0,14044.0163213366,13208.0,8637.0,14055.0,13579.0,13023.0,-0.07708970215739364,-0.046372971182510714,-0.10250474928561171,-0.04568135497926773,-0.07270116311282004
Wed,2022-06-15,14464.6666666667,9194.66666666667,15759.6666666667,14541.3333333333,14188.2270122692,13309.0,8931.0,14214.0,13900.0,13136.0,-0.07989583813430645,-0.028676044083526975,-0.0980773705027621,-0.044104162846137496,-0.07416198030658039
Thu,2022-06-16,14600.0,9631.0,16010.0,14710.0,14337.0,13969.0,9226.0,14464.0,14154.0,13480.0,-0.04321917808219178,-0.042051708026165535,-0.09656464709556523,-0.03779741672331749,-0.05977540629141387
Fri,2022-06-17,15781.0,10018.0,16581.0,15321.0,15009.0,14408.0,9763.0,14975.0,14746.0,14044.0,-0.08700335846904506,-0.02545418247155118,-0.09685784934563657,-0.03753018732458713,-0.06429475647944571
Sat,2022-06-18,12483.0,8601.0,14057.0,12170.0,12374.0,12526.0,8686.0,13185.0,12381.0,12261.0,0.0034446847712890083,0.009882571793977446,-0.06203315074340188,0.017337715694330402,-0.00913205107483428
Sun,2022-06-19,11224.0,7699.0,12346.0,10272.0,10868.0,11138.0,7525.0,11348.0,10787.0,10641.0,-0.007662152530292232,-0.022600337706195628,-0.08083589826664506,0.05013629283489096,-0.020887007729113005
Mon,2022-06-20,14261.0,9050.0,15267.5,13774.5,13765.9350904927,13236.0,8924.0,13679.0,12639.0,12701.0,-0.07187434261271997,-0.01392265193370168,-0.10404453905354516,-0.08243493411739078,-0.07736017084870506
Tue,2022-06-21,14367.0,8975.0,15666.0,14167.0,13939.0,13182.0,8738.0,14155.0,13561.0,13079.0,-0.0824806849029025,-0.026406685236768812,-0.09645091280480023,-0.042775464106726946,-0.06169739579596811
Wed,2022-06-22,14516.0,9236.0,15907.5,14652.0,14296.0005194956,13637.0,8843.0,14288.0,13841.0,13292.0,-0.06055387158996972,-0.042550887830229533,-0.10180732358950184,-0.05535080535080539,-0.07022946859343171
Thu,2022-06-23,15182.0,9616.0,16116.0,14827.0,14603.9681770801,14022.0,9401.0,14773.0,14204.0,13750.0,-0.07640627058358584,-0.022358569051580734,-0.08333333333333337,-0.04201794024414918,-0.05847507791891404
Fri,2022-06-24,15892.0,10217.0,16514.0,15584.0,15073.0,14548.0,9792.0,15261.0,14761.0,14235.0,-0.08457085325950164,-0.04159733777038266,-0.07587501513867023,-0.052810574948665256,-0.05559609898494
